"activitat_id","activitat","aula_id","startdate","duedate","grade"
"2698","Problema 5c.6: SumaValorsMatriu","143","0","0","100"
"2699","Problema 5c.9: SimetricaMatriu","143","0","0","100"
"2700","Problema 5c.15: ProducteMatrius","143","0","0","100"
"2701","Problema 5d.1: Creació TipusAlumne","143","0","0","100"
"2702","Problema 5d.3: Llibres preferits","143","0","0","100"
"2703","Problema 5d.4: Equips de futbol","143","0","0","100"
"2704","Problema 5d.2: Creació Array TipusAlumne","143","0","0","100"
"2705","Problema 5d.7: Tipus Poligon","143","0","0","100"
"2706","Problema 5d.8: Classificació de futbol","143","0","0","100"
"2707","Entrega Pràctica 1: Fox Rabbit","143","1696919400","1697579700","100"
"2708","Entrega Pràctica 1: Fox Rabbit","143","1696491000","1697061300","100"
"2709","RECUPERACIÓ Entrega Pràctica 1: Fox Rabbit","143","0","1702594740","100"
"2710","Entrega Pràctica 1: Brain Training","143","1664865000","1665438900","100"
"2711","Entrega Pràctica 1: Brain Training","143","1665037800","1665611700","100"
"2712","RECUPERACIÓ Entrega Pràctica 1: Brain Training","143","0","1671199500","100"
"2713","Entrega Pràctica 2: Duel de Pistolers","143","1697524200","1698098100","100"
"2714","Entrega Pràctica 2: Duel de Pistolers","143","1697697000","1698270900","100"
"2715","RECUPERACIÓ Entrega Pràctica 2: Duel de Pistolers","143","0","1702594740","100"
"2716","Entrega Pràctica 2: Rock, Paper, Scissors, Lizard, Spock","143","1665469800","1666043700","100"
"2717","Entrega Pràctica 2: Rock, Paper, Scissors, Lizard, Spock","143","1665642600","1666216500","100"
"2718","RECUPERACIÓ Entrega Pràctica 2: Rock, Paper, Scissors, Lizard, Spock","143","0","1702594740","100"
"2719","Entrega Pràctica 3 - 4: MasterMind","143","1698129000","1699311300","100"
"2720","Entrega Pràctica 3 - 4: MasterMind","143","1697783400","1699484100","100"
"2721","RECUPERACIÓ Entrega Pràctica 3 - 4: MasterMind","143","0","1702594740","100"
"2722","Entrega Pràctica 5: Master Mind Multijugador","143","1571380200","1637967300","100"
"2723","Entrega Pràctica 5: Master Mind Multijugador","143","1571553000","1638140100","100"
"2724","RECUPERACIÓ Entrega Pràctica 5: Master Mind Multijugador","143","0","1640300100","100"
"2725","Entrega Pràctica 5: BlackJack","143","1699342200","1699916100","100"
"2726","Entrega Pràctica 5: BlackJack","143","1699515000","1700088900","100"
"2727","RECUPERACIÓ Entrega Pràctica 5: BlackJack","143","0","1702594740","100"
"2728","Entrega Pràctica 5: Encriptació","143","1571985000","1576745700","100"
"2729","Entrega Pràctica 5: Encriptació","143","1603611000","1605740100","100"
"2730","RECUPERACIÓ Entrega Pràctica 5: Encriptació","143","1578826800","1578828600","100"
"3084","Problema 4.26: Equacions quadràtiques","125","0","0","100"
"3085","Problema 4.26: Equacions quadràtiques (còpia)","125","0","0","100"
"3086","Exercici 1 (1 punt)","143","0","1701122820","1"
"3087","Exercici 2 (1 punt)","143","1698966000","1699311600","1"
"3088","Exercici 3 (1 punt)","143","1698966000","1699311600","1"
"3089","Exercici 4 (1 punt)","143","1698966000","1699311600","1"
"3090","Exercici 5 (1.25 punts)","143","1698966000","1699311600","1"
"3091","Exercici 6 (3 punts)","143","1698966000","1699311600","1"
"3092","Exercici 7 (0.75 punts)","143","1698966000","1699311600","1"
"3093","Exercici 8 (1 punt)","143","1698966000","1699311600","1"
"3096","Exercici 1 (1 punt)","143","1699279200","1699286100","1"
"3097","Exercici 2 (1 punt)","143","1699279200","1699286100","1"
"3098","Exercici 3 (1 punt)","143","1699279200","1699286100","1"
"3099","Exercici 4 (1 punt)","143","1699279200","1699286100","1"
"3100","Exercici 5 (1 punt)","143","1699279200","1699286100","1"
"3101","Entrega Pràctica 5: La Major","143","1571985000","1576745700","100"
"3102","Exercici 6 (3 punts)","143","1699279200","1699286100","3"
"3103","Exercici 7 (1 punt)","143","1699279200","1699286100","1"
"3104","Exercici 8 (1 punt)","143","1699279200","1699286100","1"
"3105","Exercici 1 (1.5 punts)","141","1698917400","1698924900","100"
"3106","Entrega Pràctica 5: La Major","143","1571985000","1576745700","100"
"3107","RECUPERACIÓ Entrega Pràctica 5: La Major","143","1571985000","1576745700","100"
"3108","Exercici 2 (1 punt)","141","1698917400","1698924900","100"
"3109","Exercici 3 (1.5 punts)","141","1698917400","1698924900","100"
"3110","Exercici 4 (1.5 punts)","141","1698917400","1698924900","100"
"3111","Exercici 5 (1.5 punts)","141","1698917400","1698924900","100"
"3112","Exercici 6 (3 punts)","141","1698917400","1698924900","100"
"3117","Exercici 1 (1.25 punts)","141","1699603200","1699610400","100"
"3118","Exercici 2 (1.25 punts)","141","1699603200","1699610400","100"
"3119","Exercici 3 (1.25 punts)","141","1699603200","1699610400","100"
"3120","Exercici 4 (1.25 punts)","141","1699603200","1699610400","100"
"3121","Exercici 5 (1 punt)","141","1699603200","1699610400","100"
"3122","Exercici 6 (1 punt)","141","1699603200","1699610400","100"
"3124","Exercici 7 (3 punts)","141","1699603200","1699610400","100"
"3130","Pràctica 2 (Hotels - 1): classes","141","0","0","100"
"3139","Pràctica 2 (Hotels - 1): funcions (PROVES)","141","0","1702166400","10"
"3144","Pràctica 2: (Hotels) - 1: programa principal","141","0","0","100"
"3145","Pràctica 2 (Hotels - 1): funcions","141","0","0","100"
"3146","Pràctica 2: (Hotels) - 1: programa principal (PROVES)","141","0","0","100"
"3152","FP - Exercici MODEL 1 (XX punts)","141","1705392000","1705399200","100"
"3154","Final FP - Exercici 1 (1 punt)","141","1705392000","1705400100","100"
"3155","Final FP - Exercici 7 (2 punts)","141","1705392000","1705400100","100"
"3156","Final FP - Exercici 2 (1 punt)","141","1705392000","1705400100","100"
"3157","Final FP - Exercici 3 (1 punt)","141","1705392000","1705400100","100"
"3158","Final FP - Exercici 4 (1 punt)","141","1705392000","1705400100","100"
"3159","Final FP - Exercici 5 (1 punt)","141","1705392000","1705400100","100"
"3160","Final FP - Exercici 6 (1 punt)","141","1705392000","1705400100","100"
"3162","Final FP - Exercici 8 (2 punts)","141","1705392000","1705400100","100"
"3163","Final IP - Exercici 1 (1 punt)","141","1705478400","1705486200","100"
"3164","Final IP - Exercici 2 (1 punt)","141","1705478400","1705486200","100"
"3165","Final IP - Exercici 3 (1 punt)","141","1705478400","1705486200","100"
"3166","Final IP - Exercici 4 (1 punt)","141","1705478400","1705486200","100"
"3167","Final IP - Exercici 5 (1 punt)","141","1705478400","1705486200","100"
"3168","Final IP - Exercici 6 (1 punt)","141","1705478400","1705486200","100"
"3169","Final IP - Exercici 7 (2 punts)","141","1705478400","1705486200","100"
"3170","Final IP - Exercici 8 (2 punts)","141","1705478400","1705486200","100"
"3171","Recuperació FP - Exercici 1  (1.5 punts)","141","1706601600","1706608800","100"
"3172","Recuperació FP - Exercici MODEL 2 (XX punts)","141","1705392000","1705399200","100"
"3173","FP - Exercici MODEL 2 (XX punts)","141","1705392000","1705399200","100"
"3174","Exercici MODEL 1 (XX punt)","143","1706169600","1706174700","1"
"3175","Exercici MODEL MAIN (XX punts)","143","1706169600","1706261100","3"
"3176","Exercici MODEL REGISTRE (XX punt)","143","1706169600","1706174700","1"
"3177","Recuperació FP - Exercici MODEL 1 (XX punts)","141","1705392000","1705399200","100"
"3178","Recuperació FP - Exercici 2  (1.5 punts)","141","1706601600","1706608800","100"
"3179","Recuperació FP - Exercici 3  (1 punt)","141","1706601600","1706608800","100"
"3181","Recuperació FP - Exercici 4 (1 punt)","141","1706601600","1706608800","100"
"3182","Recuperació FP - Exercici 5 (1 punt)","141","1706601600","1706608800","100"
"3183","Recuperació FP - Exercici 7  (2 punts)","141","1706601600","1706608800","100"
"3184","Recuperació FP - Exercici 6  (2 punts)","141","1706601600","1706608800","100"
"3185","Exercici 1 (1 punt)","143","1706169600","1706175000","1"
"3186","Exercici 2 (1.5 punts)","143","1706169600","1706175000","1"
"3196","Exercici 3 (1.5 punts)","143","1706169600","1706175000","1"
"3197","Exercici 7 (1 punt)","143","1706169600","1706175000","1"
"3199","OLD Exercici 6 (0.5 punts)","143","1706169600","1706175000","10"
"3200","Exercici 4 (1.5 punts)","143","1706169600","1706175000","1"
"3201","Exercici 5 (3 punts)","143","1706169600","1706175000","3"
"3203","Exercici 6 (0.5 punts)","143","1706169600","1706175000","1"
"3315","Recuperació IP - Exercici 7  (2 punts)","141","1707206400","1707214320","100"
"3316","Recuperació IP - Exercici 6  (2 punts)","141","1707206400","1707214320","100"
"3317","Recuperació IP - Exercici 5 (1 punt)","141","1707206400","1707214320","100"
"3318","Recuperació IP - Exercici 4 (1 punt)","141","1707206400","1707214320","100"
"3319","Recuperació IP - Exercici 3  (1 punt)","141","1707206400","1707214320","100"
"3320","Recuperació IP - Exercici 2  (1.5 punts)","141","1707206400","1707214320","100"
"3321","Recuperació IP - Exercici 1  (1.5 punts)","141","1707206400","1707214320","100"
"3339","Exercici 1 (1.5 punts)","164","1698917400","1698924900","100"
"3340","Exercici 2 (1 punt)","164","1698917400","1698924900","100"
"3341","Exercici 3 (1.5 punts)","164","1698917400","1698924900","100"
"3342","Exercici 4 (1.5 punts)","164","1698917400","1698924900","100"
"3343","Exercici 5 (1.5 punts)","164","1698917400","1698924900","100"
"3344","Exercici 6 (3 punts)","164","1698917400","1698924900","100"
"3345","Exercici 1 (1.25 punts)","164","1699603200","1699610400","100"
"3346","Exercici 2 (1.25 punts)","164","1699603200","1699610400","100"
"3347","Exercici 3 (1.25 punts)","164","1699603200","1699610400","100"
"3348","Exercici 4 (1.25 punts)","164","1699603200","1699610400","100"
"3349","Exercici 5 (1 punt)","164","1699603200","1699610400","100"
"3350","Exercici 6 (1 punt)","164","1699603200","1699610400","100"
"3351","Exercici 7 (3 punts)","164","1699603200","1699610400","100"
"3352","Final FP - Exercici 1 (1 punt)","164","1705392000","1705400100","100"
"3353","Final FP - Exercici 2 (1 punt)","164","1705392000","1705400100","100"
"3354","Final FP - Exercici 3 (1 punt)","164","1705392000","1705400100","100"
"3355","Final FP - Exercici 4 (1 punt)","164","1705392000","1705400100","100"
"3356","Final FP - Exercici 5 (1 punt)","164","1705392000","1705400100","100"
"3357","Final FP - Exercici 6 (1 punt)","164","1705392000","1705400100","100"
"3358","Final FP - Exercici 7 (2 punts)","164","1705392000","1705400100","100"
"3359","Final FP - Exercici 8 (2 punts)","164","1705392000","1705400100","100"
"3360","Final IP - Exercici 1 (1 punt)","164","1705478400","1705486200","100"
"3361","Final IP - Exercici 2 (1 punt)","164","1705478400","1705486200","100"
"3362","Final IP - Exercici 3 (1 punt)","164","1705478400","1705486200","100"
"3363","Final IP - Exercici 4 (1 punt)","164","1705478400","1705486200","100"
"3364","Final IP - Exercici 5 (1 punt)","164","1705478400","1705486200","100"
"3365","Final IP - Exercici 6 (1 punt)","164","1705478400","1705486200","100"
"3366","Final IP - Exercici 7 (2 punts)","164","1705478400","1705486200","100"
"3367","Final IP - Exercici 8 (2 punts)","164","1705478400","1705486200","100"
"3368","Recuperació FP - Exercici 1  (1.5 punts)","164","1706601600","1706608800","100"
"3369","Recuperació FP - Exercici 2  (1.5 punts)","164","1706601600","1706608800","100"
"3370","Recuperació FP - Exercici 3  (1 punt)","164","1706601600","1706608800","100"
"3371","Recuperació FP - Exercici 4 (1 punt)","164","1706601600","1706608800","100"
"3372","Recuperació FP - Exercici 5 (1 punt)","164","1706601600","1706608800","100"
"3373","Recuperació FP - Exercici 6  (2 punts)","164","1706601600","1706608800","100"
"3374","Recuperació FP - Exercici 7  (2 punts)","164","1706601600","1706608800","100"
"3375","Recuperació IP - Exercici 1  (1.5 punts)","164","1707206400","1707214320","100"
"3376","Recuperació IP - Exercici 2  (1.5 punts)","164","1707206400","1707214320","100"
"3377","Recuperació IP - Exercici 3  (1 punt)","164","1707206400","1707214320","100"
"3378","Recuperació IP - Exercici 4 (1 punt)","164","1707206400","1707214320","100"
"3379","Recuperació IP - Exercici 5 (1 punt)","164","1707206400","1707214320","100"
"3380","Recuperació IP - Exercici 6  (2 punts)","164","1707206400","1707214320","100"
"3381","Recuperació IP - Exercici 7  (2 punts)","164","1707206400","1707214320","100"
"3382","Pregunta 1 (1 punt Funciona 0,75 + Correcció 0,25)","164","0","1642678200","100"
"3383","Pregunta 1 Pru (1 punt Funciona 0,75 + Correcció 0,25)","164","0","1642591800","100"
"3384","Pregunta 2 (1,5 punt Correcció automàtica 1,25 -  Manual 0,25)","164","0","1642678500","100"
"3385","Pregunta 2 PRU (1,5 punt Correcció automàtica 1,25 -  Manual 0,25)","164","0","1642678200","100"
"3386","Pregunta 3 (0,5 punt. Correcció automàtica 0,5)","164","0","1642678200","100"
"3387","Pregunta 3 PRU (0,5 punt. Correcció automàtica 0,5)","164","0","1642678200","100"
"3388","Pregunta 4 (0,5 punt. Correcció automàtica 0,5)","164","0","1642678200","100"
"3389","Pregunta 4  PRU (0,5 punt. Correcció automàtica 0,5)","164","0","1642678200","100"
"3390","Pregunta 5 (1 punt Correcció automàtica 0,25 Funciona -  0,75 fet sense For o While)","164","0","1642678200","100"
"3391","Pregunta 5 PRU (1 punt Correcció automàtica 0,25 Funciona -  0,75 fet sense For o While)","164","0","1642678200","100"
"3392","Pregunta 6 (1 punt Correcció automàtica 0,75 -  Manual 0,25)","164","0","1642678200","100"
"3393","Pregunta 6 PRU (1 punt Correcció automàtica 0,75 -  Manual 0,25)","164","0","1642678200","100"
"3394","Pregunta 7 (3 punt. Correcció automàtica 2,5 -  Manual 0,5)","164","0","1642678500","100"
"3395","Pregunta 7 PRU (3 punt. Correcció automàtica 2,5 -  Manual 0,5)","164","0","1642678500","100"
"3396","Pregunta 8 (1,5 punt. Correcció automàtica 1,25 -  Manual 0,25)","164","0","1642678200","100"
"3397","Pregunta 8 PRU (1,5 punt. Correcció automàtica 1,25 -  Manual 0,25)","164","0","1642678200","100"
"3398","Pregunta 1  (1 punt Funciona 0,75 + Correcció 0,25)","164","0","1643799600","100"
"3399","Pregunta 1  PRU (1 punt Funciona 0,75 + Correcció 0,25)","164","0","1643711400","100"
"3400","Pregunta 2 (1 punt Funciona 0,75 + Correcció 0,25)","164","0","1643799600","100"
"3401","Pregunta 2 PRU (1 punt Funciona 0,75 + Correcció 0,25)","164","0","1643711400","100"
"3402","Pregunta 3 (1 punt Funciona 0,25 Funciona -  0,75 fet amb list comprehension)","164","0","1643799600","100"
"3403","Pregunta 3  PRU(1 punt Funciona 0,25 Funciona -  0,75 fet amb list comprehension)","164","0","1643711400","100"
"3404","Pregunta 4  (1 punt Funciona 0,75 + Correcció 0,25)","164","0","1643799600","100"
"3405","Pregunta 4  PRU (1 punt Funciona 0,75 + Correcció 0,25)","164","0","0","100"
"3406","Pregunta 5  (0,5 punts Funciona 0,5)","164","0","1643799600","100"
"3407","Pregunta 5 PRU  (0,5 punts Funciona 0,5)","164","0","0","100"
"3408","Pregunta 6 (1,5 punts Funciona 1,2 + Correcció 0,3)","164","0","1643799600","100"
"3409","Pregunta 6 PRU (1,5 punts Funciona 1,2 + Correcció 0,3)","164","0","0","100"
"3410","Pregunta 7 (2,5 punts Funciona 2 + Correcció 0,5)","164","0","1643801400","100"
"3411","Pregunta 7 PRU (2,5 punts Funciona 2 + Correcció 0,5)","164","0","1643711400","100"
"3412","Pregunta 8  (1,5 punts Funciona 1,2 + Correcció 0,3)","164","0","1643799600","100"
"3413","Pregunta 8  PRU (1,5 punts Funciona 1,2 + Correcció 0,3)","164","0","0","100"
"3414","Exercici 1 (1 punt)","165","1699279200","1699286100","1"
"3415","Exercici 2 (1 punt)","165","1699279200","1699286100","1"
"3416","Exercici 3 (1 punt)","165","1699279200","1699286100","1"
"3417","Exercici 4 (1 punt)","165","1699279200","1699286100","1"
"3418","Exercici 5 (1 punt)","165","1699279200","1699286100","1"
"3419","Exercici 6 (3 punts)","165","1699279200","1699286100","3"
"3420","Exercici 7 (1 punt)","165","1699279200","1699286100","1"
"3421","Exercici 8 (1 punt)","165","1699279200","1699286100","1"
"3422","Exercici 1 (1 punt)","165","1706169600","1706175000","1"
"3423","Exercici 2 (1.5 punts)","165","1706169600","1706175000","1"
"3424","Exercici 3 (1.5 punts)","165","1706169600","1706175000","1"
"3425","Exercici 4 (1.5 punts)","165","1706169600","1706175000","1"
"3426","Exercici 5 (3 punts)","165","1706169600","1706175000","3"
"3427","Exercici 6 (0.5 punts)","165","1706169600","1706175000","1"
"3428","Exercici 7 (1 punt)","165","1706169600","1706175000","1"
"3436","Snake MEMEnginy","170","1720161000","1720170000","10"
"3440","Problema 1.1 - Hello world!!!","176","0","0","100"
"3441","Problema 1.2 - Hello world!!! ++","176","0","0","100"
"3442","PROVA Problema 3a.11: Mitjana de notes","176","0","0","100"
"3443","PROVA Problema 3a.12: Funcio Mitjana de notes","176","0","0","100"
"3444","Problema 3a.1: Càlcul edat","176","0","0","100"
"3445","Problema 3a.8: Conversió dòlars a euros","176","0","0","100"
"3446","Problema 3a.11: Mitjana de notes","176","0","0","100"
"3447","Problema 3a.13: Conversió Celsius a Fahrenheit","176","0","0","100"
"3448","Problema 3a.15: Expressions aritmètiques amb divisions","176","0","0","100"
"3449","Problema 3a.17: Unitats de miler","176","0","0","100"
"3450","Problema 3a.2: Expressions booleanes","176","0","0","100"
"3451","Problema 3a.3: Operadors lògics","176","0","0","100"
"3452","Problema 3a.4: Operadors lògics (II)","176","0","0","100"
"3453","Problema 3a.18: Inicials nom i cognom","176","0","0","100"
"3454","Problema 3a.20: Caràcters i codi ASCII","176","0","0","100"
"3455","Problema 3a.21: Expressions lògiques","176","0","0","100"
"3456","(OPCIONAL) Problema 3b.1: És de l'interval?","176","0","0","100"
"3457","Problema 3b.2: Sumar un segon","176","0","0","100"
"3458","Problema 3b.10: Edat de treballar","176","0","0","100"
"3459","Problema 3b.12: Ordenar dos nombres","176","0","0","100"
"3460","(OPCIONAL) Problema 3b.3: Positiu o negatiu?","176","0","0","100"
"3461","Problema 3b.4: Vocal o Consonant?","176","0","0","100"
"3462","Problema 3b.14: Menor o major d'edat","176","0","0","100"
"3463","Problema 3b.17: Any de traspàs","176","0","0","100"
"3464","Problema 3b.5: Positiu, negatiu o zero?","176","0","0","100"
"3465","Problema 3b.6: Càlcul Salari","176","0","0","100"
"3466","Problema 3b.19: Edat i treball","176","0","0","100"
"3467","(OPCIONAL) Problema 3b.20: Iguals o diferents?","176","0","0","100"
"3468","Problema 3b.22: Càlcul del preu final","176","0","0","100"
"3469","Problema 3b.25: Nota acta","176","0","0","100"
"3470","Problema 3b.27: El més gran de quatre números","176","0","0","100"
"3471","Problema 3b.7: Menú de tasques","176","0","0","100"
"3472","(OPCIONAL) Problema 3b.8: Vocal o consonant? (versió 2)","176","0","0","100"
"3473","Problema 3b.31: Canvi de divises","176","0","0","100"
"3474","(OPCIONAL) Problema 3b.33: Zodíac xinès","176","0","0","100"
"3475","Problema 3b.35: Morse","176","0","0","100"
"3476","Problema 3b.36: Data correcta","176","0","0","100"
"3477","(OPCIONAL) Problema 3b.37: Calculadora","176","0","0","100"
"3478","Problema 3c.1: Sumatori dels 10 primers valors enters","176","0","0","100"
"3479","(OPCIONAL) Problema 3c.2: Sumatori d'un nombre (do-while)","176","0","0","100"
"3480","Problema 3c.8: Mitjana d'una seqüència","176","0","0","100"
"3481","Problema 3c.10: Seqüència de senars?","176","0","0","100"
"3482","Problema 3c.12: Rellotge digital","176","0","0","100"
"3483","Problema 3c.15: Calculadora multi-operació","176","0","0","100"
"3484","(OPCIONAL) Problema 3c.3: Sumatori dels 10 primers valors enters","176","0","0","100"
"3485","Problema 3c.4: Sumatori d'un nombre (while)","176","0","0","100"
"3486","Problema 3c.17: Mitjana d'una seqüència (while)","176","0","0","100"
"3487","(OPCIONAL) Problema 3c.19: Seqüència de senars? (while)","176","0","0","100"
"3488","Problema 3c.20: Màxim i mínim d'una seqüència","176","0","0","100"
"3489","(OPCIONAL) Problema 3c.22: Estadística de notes","176","0","0","100"
"3490","Problema 3c.23: És primer?","176","0","0","100"
"3491","(OPCIONAL) Problema 3c.5: Sumatori dels 10 primers valors enters","176","0","0","100"
"3492","Problema 3c.6: Sumatori d'un nombre (for)","176","0","0","100"
"3493","Problema 3c.26: Sèries numèriques","176","0","0","100"
"3494","Problema 3c.28: Positius i negatius","176","0","0","100"
"3495","Problema 3c.30: Suma, producte i mitjana","176","0","0","100"
"3496","Problema 3c.32: Potències de 2 menors que N","176","0","0","100"
"3497","Problema 3c.16: Endevina un número","176","0","0","100"
"3498","Problema 4.1: Càlcul de permutacions","176","0","0","100"
"3499","Problema 4.2: Valor aleatori","176","0","0","100"
"3500","(OPCIONAL) Problema 4.7: Centenes d'un nombre","176","0","0","100"
"3501","Problema 4.9: Potència d'un nombre","176","0","0","100"
"3502","Problema 4.11: Divisió amb sumes i restes","176","0","0","100"
"3503","Problema 4.13: Sèrie de Fibonacci","176","0","0","100"
"3504","(OPCIONAL) Problema 4.3: Alerta","176","0","0","100"
"3505","Problema 4.4: Dues xifres","176","0","0","100"
"3506","Problema 4.15: Menú calculadora","176","0","0","100"
"3507","Problema 4.17: Potències","176","0","0","100"
"3508","Problema 4.5: Divisió entera","176","0","0","100"
"3509","Problema 4.6: Actualitzar hora","176","0","0","100"
"3510","(OPCIONAL) Problema: swap","176","0","0","100"
"3511","Problema 4.21: Divisió amb sumes i restes (quocient i residu)","176","0","0","100"
"3512","(OPCIONAL) Problema 4.23: Funció màxim i mínim","176","0","0","100"
"3513","(OPCIONAL) Problema 4.24: Coordenades polars d'un punt","176","0","0","100"
"3514","Problema 4.26: Equacions quadràtiques","176","0","0","100"
"3515","PROVA Problema 4.26: Equacions quadràtiques","176","0","0","100"
"3516","Problema 4.27: Àrea de figures","176","0","0","100"
"3517","Problema 4.28: Moviment d'un punt en la pantalla","176","0","0","100"
"3518","Problema 5a.1: Declarar array unidimensional","176","0","0","100"
"3519","Problema 5a.2: Inicialitzar un array","176","0","0","100"
"3520","Problema 5a.3: Nombre d'aprovats","176","0","0","100"
"3521","Problema 5a.7: Declaració i inicialització d'arrays","176","0","0","100"
"3522","Problema 5a.8: Substituir negatius","176","0","0","100"
"3523","Problema 5a.8: Substituir negatius (còpia)","176","0","0","100"
"3524","(OPCIONAL) Problema 5a.10: Edat de començar a caminar","176","0","0","100"
"3525","Problema 5a.12: Màxim d'un vector","176","0","0","100"
"3526","Problema 5a.14: Estadística de temperatures","176","0","0","100"
"3527","Problema 5a.4: Omplir array o acabar amb el zero","176","0","0","100"
"3528","Problema 5a.5: Vector ordenat en ordre creixent","176","0","0","100"
"3529","Problema 5a.15: Vector de nombres senars","176","0","0","100"
"3530","Problema 5a.17: Vector amb suma acumulada de 25?","176","0","0","100"
"3531","Problema 5a.19: Comparació d'arrays","176","0","0","100"
"3532","Problema 5a.6: Suma de vectors","176","0","0","100"
"3533","Problema 5a.20: Llibreria vectors.h","176","0","0","100"
"3534","Problema 5a.21: Llibreria vectors.h (2ª part)","176","0","0","100"
"3535","(OPCIONAL) Problema 5a.22: Estadística temperatures (modular)","176","0","0","100"
"3536","Problema 5a.24: Histograma de temperatures","176","0","0","100"
"3537","Problema 5a.26: OrdenatDecreixent","176","0","0","100"
"3538","Problema 5a.28: BuscarPosicio","176","0","0","100"
"3539","Problema 5a.29: InversArray","176","0","0","100"
"3540","(OPCIONAL) Problema 5a.32: OrdenarVector","176","0","0","100"
"3541","Problema 5b.1: Introducció als strings","176","0","0","100"
"3542","Problema 5b.2: Comparar cadenes","176","0","0","100"
"3543","(OPCIONAL) Problema 5b.4: Bon dia","176","0","0","100"
"3544","Problema 5b.7: TrobarCaracter","176","0","0","100"
"3545","Problema 5b.8: Majuscules","176","0","0","100"
"3546","Problema 5b.10: Palindrom","176","0","0","100"
"3547","Problema 5b.17: PrimerDiferent","176","0","0","100"
"3548","Problema 5c.1: Diagonal d'una matriu","176","0","0","100"
"3549","Problema 5c.2: Suma de matrius","176","0","0","100"
"3550","Problema 5c.3: Inicialització de matrius","176","0","0","100"
"3551","Problema 5c.4: Llibreria matrius.h","176","0","0","100"
"3552","Problema 5c.6: SumaValorsMatriu","176","0","0","100"
"3553","Problema 5c.9: SimetricaMatriu","176","0","0","100"
"3554","Problema 5c.15: ProducteMatrius","176","0","0","100"
"3555","Problema 5d.1: Creació TipusAlumne","176","0","0","100"
"3556","Problema 5d.3: Llibres preferits","176","0","0","100"
"3557","Problema 5d.4: Equips de futbol","176","0","0","100"
"3558","Problema 5d.2: Creació Array TipusAlumne","176","0","0","100"
"3559","Problema 5d.7: Tipus Poligon","176","0","0","100"
"3560","Problema 5d.8: Classificació de futbol","176","0","0","100"
"3561","Lliurament Pràctica 1: Fox Rabbit","176","1696919400","1697579700","100"
"3562","Lliurament Pràctica 1: Fox Rabbit","176","1696491000","1697061300","100"
"3563","RECUPERACIÓ Lliurament Pràctica 1: Fox Rabbit","176","0","1702594740","100"
"3564","Lliurament Pràctica 1: Brain Training","176","1728369000","1729029300","100"
"3565","Lliurament Pràctica 1: Brain Training","176","1728541800","1729202100","100"
"3566","RECUPERACIÓ Lliurament Pràctica 1: Brain Training","176","0","1671199500","100"
"3567","Lliurament Pràctica 2: Duel de Pistolers","176","1728973800","1729634100","100"
"3568","Lliurament Pràctica 2: Duel de Pistolers","176","1729146600","1729806900","100"
"3569","RECUPERACIÓ Lliurament Pràctica 2: Duel de Pistolers","176","0","1702594740","100"
"3570","Llliurament Pràctica 2: Rock, Paper, Scissors, Lizard, Spock","176","1665469800","1666043700","100"
"3571","Lliurament Pràctica 2: Rock, Paper, Scissors, Lizard, Spock","176","1665642600","1666216500","100"
"3572","RECUPERACIÓ Lliurament Pràctica 2: Rock, Paper, Scissors, Lizard, Spock","176","0","1702594740","100"
"3573","Lliurament Pràctica 3 - 4: MasterMind","176","1729578600","1730847300","100"
"3574","Lliurament Pràctica 3 - 4: MasterMind","176","1697783400","1699484100","100"
"3575","RECUPERACIÓ Lliurament Pràctica 3 - 4: MasterMind","176","0","1702594740","100"
"3576","Lliurament Pràctica 5: Master Mind Multijugador","176","1571380200","1637967300","100"
"3577","Lliurament Pràctica 5: Master Mind Multijugador","176","1571553000","1638140100","100"
"3578","RECUPERACIÓ Lliurament Pràctica 5: Master Mind Multijugador","176","0","1640300100","100"
"3579","Lliurament Pràctica 5: BlackJack","176","1699342200","1699916100","100"
"3580","Lliurament Pràctica 5: BlackJack","176","1699515000","1700088900","100"
"3581","RECUPERACIÓ Lliurament Pràctica 5: BlackJack","176","0","1702594740","100"
"3582","Lliurament Pràctica 5: La Major","176","1571985000","1576745700","100"
"3583","Lliurament Pràctica 5: La Major","176","1571985000","1576745700","100"
"3584","RECUPERACIÓ Lliurament Pràctica 5: La Major","176","1571985000","1576745700","100"
"3585","Lliurament Pràctica 5: Encriptació","176","1571985000","1576745700","100"
"3586","Lliurament Pràctica 5: Encriptació","176","1603611000","1605740100","100"
"3587","RECUPERACIÓ Lliurament Pràctica 5: Encriptació","176","1578826800","1578828600","100"
"3588","Exercici 1 (1 punt)","176","0","1701122820","1"
"3589","Exercici 2 (1 punt)","176","1698966000","1699311600","1"
"3590","Exercici 3 (1 punt)","176","1698966000","1699311600","1"
"3591","Exercici 4 (1 punt)","176","1698966000","1699311600","1"
"3592","Exercici 5 (1.25 punts)","176","1698966000","1699311600","1"
"3593","Exercici 6 (3 punts)","176","1698966000","1699311600","1"
"3594","Exercici 7 (0.75 punts)","176","1698966000","1699311600","1"
"3595","Exercici 8 (1 punt)","176","1698966000","1699311600","1"
"3596","Exercici 1 (1 punt)","176","1699279200","1699286100","1"
"3597","Exercici 2 (1 punt)","176","1699279200","1699286100","1"
"3598","Exercici 3 (1 punt)","176","1699279200","1699286100","1"
"3599","Exercici 4 (1 punt)","176","1699279200","1699286100","1"
"3600","Exercici 5 (1 punt)","176","1699279200","1699286100","1"
